28768,0
52238,0
55639,0
39281,0
29690,1
17136,2
21045,2
24972,3
45898,4
16759,4
1296,5
16864,6
13028,6
54733,8
40109,8
64329,8
1532,8
16146,8
47169,8
59242,9
19326,12
13053,12
14510,15
6770,15
65521,16
60137,17
44282,17
31967,17
59612,17
2106,18
37579,18
13829,18
49603,19
28105,21
34830,21
41162,21
7234,21
44847,21
50925,22
43087,22
3751,24
22449,24
43901,24
60384,24
27924,25
32375,25
42780,25
32972,26
6781,26
56283,26
61512,26
59431,26
39242,27
33220,27
32918,28
55773,29
27066,31
47535,31
41005,31
19894,33
47604,33
13208,33
50113,34
57685,34
43498,34
12156,34
7889,35
10156,36
10024,38
13472,38
1431,39
15304,40
48904,40
53212,40
26032,40
55386,40
40089,42
1116,42
17179,42
55950,43
45467,43
41416,43
7898,43
15251,44
23410,44
15586,44
31002,44
22015,44
51101,44
28223,44
36748,45
9332,47
21018,47
59083,47
31516,48
57423,49
58656,50
4489,50
60792,50
50369,50
27864,51
33736,51
44265,52
4527,52
54549,53
30183,53
29736,53
42117,54
28503,54
34449,54
4603,55
12181,55
38426,56
57649,56
47397,56
39395,57
668,57
36228,57
34882,58
11092,59
7800,59
6399,59
32479,60
23417,60
63982,60
45194,61
14578,62
30527,62
52303,62
52984,63
40560,63
43468,64
63894,65
50899,65
49088,65
9163,66
36087,66
11967,67
38476,67
58482,67
39505,68
46994,69
46138,69
16521,70
27376,70
23143,70
35163,71
53433,72
19578,72
7186,74
33820,74
52935,74
3636,75
39562,76
58822,76
45620,77
36444,78
18664,78
22664,78
42305,79
57610,79
48028,79
30184,80
4299,80
53069,82
39586,83
13054,83
48066,83
48210,84
57011,84
6396,85
56610,86
51053,86
12730,86
35402,86
47008,87
37698,88
19419,88
33416,88
49501,88
744,89
40266,89
49638,90
482,90
57014,90
12832,91
15798,92
7112,92
40853,93
61352,95
17931,96
17279,96
24749,98
8503,98
52391,99
1661,100
1250,100
990,101
39785,101
55946,102
12356,103
60797,104
31032,104
57688,104
62632,105
12722,105
61470,105
5132,105
32930,108
29661,108
26997,108
60912,108
41075,109
3102,109
50692,110
49111,110
4170,110
65370,112
58498,112
42295,112
16323,113
57457,115
62351,115
57168,115
49570,116
48768,116
32714,116
35818,117
62743,118
27291,118
17827,118
42889,118
29963,118
51414,119
11733,120
28900,123
13891,123
7213,123
1454,123
41360,123
35647,123
55018,124
54616,124
31834,124
30916,124
32913,124
13160,126
38144,126
34245,127
32562,127
54674,128
47660,130
21197,130
52062,130
12453,130
11131,130
15246,131
62903,131
41406,132
22906,135
32785,135
29341,136
1783,136
12630,138
36707,138
25953,139
59821,139
41590,139
51522,139
4064,140
33704,140
36123,141
60182,141
59002,142
2878,142
51074,142
19900,142
37115,142
32037,142
54324,143
39948,143
24624,145
51822,146
45861,146
61386,146
51089,146
3788,147
47827,147
6355,148
5789,148
24858,148
687,149
40668,149
31815,150
5600,151
25519,152
13250,152
20528,152
2237,153
18445,153
30145,154
21948,154
60539,155
5772,156
36884,157
16132,157
49051,157
35399,158
35933,158
20468,159
30238,159
61601,160
48652,161
64206,162
46163,162
26292,162
47609,163
41247,163
19571,164
62457,165
59982,165
31183,166
58582,167
29307,167
1736,168
12704,169
58963,169
55322,170
37063,171
33363,171
10844,172
55453,172
3056,174
22782,174
8174,175
49721,175
59438,175
32414,176
790,176
60557,177
59348,178
8381,178
8364,179
1677,180
9201,180
43967,180
39328,180
31528,180
32903,181
59727,181
58468,181
20481,181
59786,182
23239,182
5632,182
8895,182
14148,182
27448,184
55637,185
62589,185
17342,185
61618,185
9883,185
45391,186
59145,186
24778,187
6504,187
58192,187
5137,188
42719,188
44193,188
29822,189
12915,189
50743,190
14947,190
24516,191
9502,191
21338,191
33490,192
12932,193
47074,196
20563,196
61082,197
32684,197
42707,197
46787,197
54564,198
33587,198
22572,199
47261,199
21031,200
48722,200
13258,201
57162,202
27257,202
21837,203
23507,203
14889,204
18234,204
63635,205
195,206
39546,206
18942,206
14791,206
47608,207
56950,212
58339,212
15881,213
36953,213
8951,214
21064,214
10760,214
64789,215
39557,216
56199,216
50021,216
42523,216
24191,217
59483,217
31003,217
13663,217
8482,217
45704,218
12525,218
2747,219
8171,219
58853,219
27993,220
3804,221
31399,221
54988,221
14695,223
25972,226
44715,227
15434,228
16363,228
7022,228
14446,229
12436,230
5740,230
64926,232
59554,233
10519,233
37977,233
43715,233
37166,235
59693,235
52718,236
42434,237
6410,237
34422,238
35741,238
7763,238
15937,240
60279,240
51510,241
8016,242
19554,242
12297,243
46461,243
4676,243
4916,244
43683,246
16636,246
2807,247
51579,248
619,248
10350,249
45646,249
30856,250
49456,250
59319,250
29173,250
3861,251
52485,252
23168,252
47625,252
39873,252
47776,252
33994,253
36826,253
39394,253
26818,253
57834,253
48674,254
54340,254
53141,255
48903,255
61183,257
38603,257
6219,257
6544,258
26482,258
29103,259
25931,259
34272,260
55382,261
43817,261
47084,263
32819,264
39624,264
60286,264
36740,265
30611,266
62890,267
43783,267
49686,269
51427,270
19828,270
33800,271
19004,271
49100,271
56338,272
3825,272
24544,272
18998,273
60347,273
29675,274
13092,274
29621,275
57771,276
54623,278
7704,278
40321,279
9218,279
19202,280
1554,283
32942,283
49901,284
17788,284
38481,284
17705,284
27597,284
8183,285
11958,285
864,286
31985,286
26471,286
4239,286
45555,287
42289,287
42497,288
49518,288
35971,288
40248,288
13523,289
35480,290
55935,291
23947,291
51765,292
53451,292
16223,293
23612,293
42448,294
6739,294
45052,295
31252,296
47227,296
49146,297
39647,297
23472,297
5435,298
20529,298
32309,299
24722,299
9305,300
13468,300
4833,300
41528,300
30890,301
5074,302
1244,302
25817,303
26496,303
39528,304
37002,304
36833,305
4518,305
20918,307
16736,307
59588,307
11926,308
13815,308
31790,309
31439,309
33086,309
32317,310
64670,311
1509,311
37702,311
22023,311
5829,312
41041,312
20438,312
51668,313
44058,313
34989,315
26534,315
56410,315
40712,316
28167,316
36169,317
25362,317
1544,317
46935,319
61940,319
45656,319
45078,320
43358,320
22526,322
32293,322
22956,322
14221,323
11712,323
17345,323
24054,325
53539,325
30991,325
38181,325
28178,326
16606,327
22054,329
29046,329
58724,329
33056,329
31626,329
25371,330
63663,330
16892,331
7720,331
48118,331
13416,331
59675,331
10170,332
26679,332
11563,332
28028,333
61987,333
30965,333
28832,333
31393,334
28612,336
9064,336
51810,336
39534,336
57386,337
28174,337
62189,337
17148,339
60177,339
33608,339
33550,339
32315,340
35901,341
42542,341
20712,341
59291,342
57291,343
31860,343
50518,343
33948,343
54632,344
64955,344
57064,346
52063,346
58637,346
28132,346
36479,348
19567,349
17206,350
58982,350
33064,351
28492,352
30681,352
40103,353
33699,353
25651,353
27977,353
19917,354
18292,354
22990,354
21418,355
4078,355
21080,355
35346,355
63176,355
43837,355
40642,356
59342,357
11678,357
55061,357
41880,359
44975,359
13682,360
31785,360
2795,360
5982,361
28681,362
24854,362
61010,362
62663,363
16161,363
63097,364
59927,367
57820,367
6041,367
27341,368
44773,369
655,369
53874,370
50882,371
34109,372
62899,372
42290,373
10196,373
34524,374
62802,374
38820,374
46045,375
17760,376
29325,376
62685,376
7391,377
35411,378
46795,378
59297,379
52459,380
16431,381
38535,381
65509,381
58409,382
2095,382
34342,382
9248,383
54584,384
64059,384
9411,385
49944,386
4054,386
39564,387
22105,388
47024,388
2236,389
41887,390
28803,390
45965,390
63141,390
32654,390
8530,391
55405,391
31675,391
16794,392
54041,392
23702,393
63191,394
47840,394
45121,394
65408,394
26455,394
31621,396
43262,396
54852,396
17962,397
64999,397
9018,398
18561,399
26171,399
2228,399
50252,399
13746,399
25270,399
16833,400
39318,400
1398,400
47199,400
39983,401
49549,403
53235,403
38670,403
12428,404
6243,405
12962,405
5452,406
58068,407
56807,407
18770,408
52374,408
1570,409
37654,410
22917,411
31653,411
13874,411
54865,411
53758,411
59640,411
27280,412
5046,413
44928,413
41913,413
17755,414
29077,415
748,415
50463,416
18335,416
2949,418
33183,418
16003,418
41417,418
7050,418
29524,418
14611,419
23318,419
18493,419
13285,419
39237,419
52199,420
64250,420
63153,420
29145,421
44710,421
843,422
32943,422
34094,422
42499,422
15823,422
43312,422
64376,423
47861,423
14508,423
47476,423
60193,424
30807,425
10930,425
34668,426
37746,426
55224,427
22055,427
24907,428
63018,429
19009,429
47920,429
51076,429
36812,430
25594,431
22315,433
38153,433
6084,434
27345,434
3890,435
4161,436
40369,436
64805,436
44391,437
21439,437
16557,437
11863,437
57024,438
52790,439
2788,439
47926,440
4526,440
36396,441
47628,442
19993,443
59766,443
58038,443
45169,443
8914,444
53142,444
20288,445
28804,445
51235,445
13195,446
62148,446
11223,446
60905,447
63334,448
16747,449
661,449
64445,449
43140,449
16567,450
54480,452
14431,453
4592,453
15489,454
20400,455
4104,455
1508,455
2279,455
148,455
33664,456
55056,456
20180,456
64017,456
11539,457
15536,457
51866,457
23542,458
51060,458
10455,458
34670,458
18762,458
14525,458
36806,458
25048,460
10973,461
57618,463
18210,464
14637,464
27087,464
64050,464
44388,465
3027,467
17466,467
60647,468
3398,468
25335,468
56071,469
21790,470
54394,470
20699,470
54270,471
57314,471
15034,473
28493,473
64990,473
6823,473
27175,473
35713,474
24183,474
54908,474
25580,475
1666,475
17306,475
39828,475
31475,475
49391,477
1024,478
25724,479
20714,480
23433,480
32571,483
23012,483
18911,483
35153,484
62794,485
11648,485
45763,486
22476,487
20627,487
20562,488
31632,489
13102,489
38963,489
29709,490
42693,491
46732,491
1413,491
61595,491
33442,492
31879,492
25413,492
23752,493
32076,494
60125,494
15198,494
3499,495
50971,496
14761,497
16218,497
42190,498
35865,498
16262,499
26463,500
62567,501
59073,501
30591,501
44129,502
54401,502
52623,502
33555,502
44301,503
64277,503
65060,503
44154,503
63672,504
55419,504
19096,505
58048,505
16225,506
3760,507
24614,508
59718,508
59365,509
14085,510
2384,510
31288,511
3759,511
23786,511
29317,512
43832,512
1231,512
25664,512
50043,513
41886,513
22307,514
27094,514
44848,515
11193,515
9589,515
31385,515
11796,516
58975,517
2067,518
20847,518
10928,518
38074,520
35875,520
52767,521
32609,521
16938,521
11362,521
31219,521
40277,522
34016,522
42334,522
41823,523
35465,524
31663,524
25687,524
7937,525
22933,525
58195,525
61861,526
61565,526
57242,526
49655,526
60619,526
61970,527
33271,528
43308,528
29023,528
40360,529
9635,530
64225,531
9880,531
2566,531
29055,532
35171,533
50650,533
10682,533
15858,533
21861,533
30550,533
1498,534
20041,534
32461,534
44452,534
41871,536
8472,536
16092,538
63344,538
37184,538
2628,538
47342,539
23312,539
51127,539
58628,540
36545,540
53546,541
53208,543
24177,543
39263,543
31147,544
36153,544
42098,545
59112,545
43384,545
25009,547
41057,547
39236,547
45852,548
17910,548
9114,550
63452,550
47726,551
29423,551
53354,551
25781,551
42686,551
46414,552
17821,552
1238,553
43162,553
45859,555
45662,555
26855,555
12594,555
41637,556
51035,557
17812,557
59358,557
17074,557
7707,558
49921,558
2347,558
18275,560
55629,561
16278,562
17848,562
39914,563
31348,565
62599,565
13945,566
21986,566
49323,566
17416,566
44665,568
50027,568
44980,568
56229,568
17455,568
22236,569
60122,569
51571,569
63709,569
65514,570
48402,570
53052,571
64473,571
40111,573
41538,574
57473,575
33646,575
12332,575
36146,576
28690,576
63688,576
28064,576
47140,576
6132,577
37195,577
346,577
1775,577
18288,577
54571,577
40589,577
9890,578
34339,578
52444,578
37101,579
2388,580
35136,580
61668,580
53847,580
45296,581
56895,581
59900,581
46827,582
5142,584
35512,584
37837,585
63549,586
50802,587
23863,587
28716,587
20715,587
44143,588
56999,588
20275,589
50334,589
34861,589
15013,589
41071,590
57254,591
55778,592
900,592
19698,593
51463,593
4738,593
37150,594
53228,595
62208,595
356,596
48937,596
17126,596
33289,596
34829,596
4820,597
62664,598
47458,598
18852,598
47306,599
3369,600
10248,600
8533,600
29552,600
950,600
60439,600
34834,601
34439,602
252,602
14057,603
21227,603
49552,603
20864,604
49251,605
44987,606
33011,606
59689,607
51850,607
64324,607
14228,607
16879,607
45809,608
13456,609
59053,609
38861,609
33051,609
28369,610
10873,611
2005,612
44724,612
51143,613
40209,614
46208,614
35732,614
4063,615
12994,615
58829,615
32437,617
60094,617
14184,617
41223,617
1248,618
2823,618
19743,618
4660,619
17041,619
20820,619
56046,620
31392,620
36207,620
32256,620
36990,620
28284,620
38805,621
53851,621
14626,624
59213,624
26114,624
20541,625
33338,625
29002,626
8108,626
41006,627
49033,627
2190,627
15876,629
62771,629
21998,630
44057,630
22992,630
51207,631
568,631
8550,631
34197,632
39003,632
47691,632
55450,632
24194,632
11731,632
42480,632
57889,633
62493,634
55094,634
28821,635
63188,637
40599,637
30932,637
8732,638
19921,641
38032,642
54994,642
4401,642
43504,642
53607,643
19218,644
39587,644
8041,644
3556,644
32940,645
19914,646
39123,646
14252,647
30561,647
50728,647
34914,647
37167,648
47493,648
40870,648
31163,648
35172,649
46974,649
17375,649
44042,649
46458,650
35799,650
45972,650
40118,651
14307,651
3266,653
37825,654
13944,654
52169,654
46160,655
64228,655
63169,656
20045,657
7003,657
63761,657
28874,657
47125,658
51221,658
30934,659
38,659
33187,659
4639,660
46193,661
62416,662
2752,663
60039,663
44801,663
53022,663
24029,664
25088,667
13310,667
13937,668
22970,668
29647,670
41411,670
19324,670
57570,671
26988,671
51872,672
27488,672
50523,672
30997,672
9421,673
48392,673
2350,673
47543,674
4713,674
17299,675
48492,675
45084,675
1159,675
13521,675
12949,675
22665,675
21111,675
4195,676
64825,677
41730,677
35127,677
4659,678
55812,679
61056,680
1469,680
6505,680
60572,681
29154,682
21920,682
5582,683
2962,683
64336,683
16527,686
62524,689
36998,689
8271,689
3224,690
44138,690
19019,690
31479,691
39532,691
48522,692
